group,location,site_id,x_centre_4326,y_centre_4326,xmin_4326,ymin_4326,xmax_4326,ymax_4326,xmin_3577,ymin_3577,xmax_3577,ymax_3577,year,date,observation_count,notes
"NSW, Boorowa to Yass",Boorowa Rd joins Hume,10,148.8532972,-34.78713889,148.847143,-34.792183,148.859452,-34.782095,1532381.686,-3900188.321,1533381.686,-3899188.321,2018,2018/11/18,,
"NSW, Boorowa to Yass",Boorowa Rd joins Hume,10,148.8532972,-34.78713889,148.847143,-34.792183,148.859452,-34.782095,1532381.686,-3900188.321,1533381.686,-3899188.321,2018,2018/9/29,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2025,2025/12/24,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2024,2024/9/6,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2023,2023/10/24,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/5/21,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2021,2021/4/13,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2020,2020/8/30,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2018,2018/12/27,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2017,2017/10/30,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2016,2016/10/14,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2015,2015/10/20,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2014,2014/12/25,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2013,2013/10/30,2,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2025,2025/11/23,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2023,2023/10/28,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/5/9,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2021,2021/4/7,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2020,2020/4/17,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2018,2018/12/1,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2016,2016/10/13,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2015,2015/1/7,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2014,2014/8/20,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2013,2013/1/23,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2023,2023/10/17,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/4/14,,(some cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2021,2021/2/22,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2018,2018/11/19,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2016,2016/10/8,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/4/13,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2018,2018/11/18,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/4/12,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2018,2018/9/20,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/4/1,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2018,2018/9/9,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/3/30,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/3/18,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/3/17,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/3/13,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/3/12,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/2/28,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/2/21,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/2/20,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/2/13,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/2/8,,
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/2/2,,(cloud)
"NSW, Yass to ACT Border",N of Murrumbateman,11,148.99285,-34.93071389,148.986682,-34.935764,148.999019,-34.925664,1542881.005,-3917706.805,1543881.005,-3916706.805,2022,2022/1/26,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2025,2025/12/24,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2024,2024/9/6,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/5/21,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2021,2021/4/13,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2018,2018/9/20,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2015,2015/10/20,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2014,2014/12/25,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2013,2013/1/23,,(some cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2025,2025/11/30,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/5/9,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2021,2021/4/7,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2015,2015/1/7,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2014,2014/8/20,,
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/4/1,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/3/18,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/2/21,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/2/20,,(some cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/2/13,,(cloud)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/2/2,,(some cloud?)
"NSW, Yass to ACT Border",S of Murrumbateman,12,149.0016833,-35.01530833,148.99551,-35.020359,149.007857,-35.010257,1542429.703,-3927142.111,1543429.703,-3926142.111,2022,2022/1/26,,(cloud)
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2021,2021/2/3,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2020,2020/12/26,,(some cloud)
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2018,2018/9/13,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2017,2017/11/21,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2016,2016/10/14,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2015,2015/11/10,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2013,2013/10/31,2,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2021,2021/1/7,,(cloud)
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2020,2020/12/25,,(some cloud)
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2018,2018/9/3,,(cloud)
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2017,2017/11/13,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2015,2015/1/8,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2013,2013/10/29,2,(cloud)
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2020,2020/7/15,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2015,2015/1/7,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2013,2013/2/13,,
"NSW, Yass to ACT Border",E of Jeir Park,13,149.0206917,-34.03586111,149.014575,-34.040902,149.026809,-34.03082,1558634.724,-3819254.305,1559634.724,-3818254.305,2013,2013/1/23,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2025,2025/12/24,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2024,2024/9/6,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2023,2023/11/19,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2022,2022/5/21,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2021,2021/4/13,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2020,2020/7/15,,(some cloud?)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2019,2019/4/10,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2018,2018/9/20,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2017,2017/11/20,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2015,2015/10/20,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2013,2013/11/19,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2025,2025/11/30,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2023,2023/11/6,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2022,2022/5/9,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2021,2021/4/7,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2015,2015/10/20,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2013,2013/6/20,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2022,2022/4/1,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2015,2015/3/2,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2013,2013/6/4,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2022,2022/3/18,,(some cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2015,2015/2/10,,(cloud)
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2013,2013/6/3,,
"NSW, Yass to ACT Border",Hilly area behind horse stud,14,149.0472417,-35.05495,149.041065,-35.060003,149.05342,-35.049897,1545953.035,-3932063.704,1546953.035,-3931063.704,2022,2022/2/21,,(cloud)
